time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-21 14:41:09.117577,3,0.00028716,0.15710034857255722,0.15562869284241307,0.8215078890464333,0.8297427593117943,0.8132730187810724,0.8643657666836475,0.8568517575140092,0.8718797758532858
2023-04-21 14:49:54.174442,4,0.0002801,0.15394640063804899,0.14985949698505568,0.8327634056824096,0.8458091563658935,0.8197176549989256,0.8723892002037698,0.8657666836474783,0.8790117167600612
2023-04-21 14:58:40.068557,5,0.00027164,0.1502398156064252,0.14851762320421424,0.8334301667124862,0.8531929608596867,0.8136673725652857,0.8730259806418748,0.8688232297503821,0.8772287315333673
2023-04-21 15:07:24.751087,6,0.00026186,0.14991314419669438,0.1472531808701452,0.8410971678887961,0.8592978376702326,0.8228964981073595,0.8703515028018339,0.8624554253693326,0.8782475802343352
2023-04-21 15:16:09.149900,7,0.00025087,0.14645816605351863,0.14038611770168435,0.8529036903513427,0.87014824813989,0.8356591325627954,0.8753183902190524,0.8685685175751401,0.8820682628629648
2023-04-21 15:24:54.447415,8,0.00023879,0.13863118684509132,0.14063005217933336,0.8574220032527335,0.880442797943955,0.8344012085615121,0.8769740193581252,0.8734080489047377,0.8805399898115129
2023-04-21 15:33:39.423568,9,0.00022575,0.1353688816996291,0.14456939666703655,0.8539581394769457,0.8777705364086623,0.830145742545229,0.8768466632705043,0.8769740193581254,0.8767193071828834
2023-04-21 15:42:24.653246,10,0.0002119,0.1337879580451799,0.14330867569881287,0.8503409234160217,0.868067412920364,0.8326144339116793,0.8762098828323994,0.8718797758532858,0.8805399898115129
2023-04-21 15:51:10.351736,11,0.00019739,0.13286801754900576,0.13582529373291036,0.8560234743790895,0.8772398338882536,0.8348071148699254,0.8857615894039734,0.8813041263372389,0.8902190524707081
2023-04-21 15:59:55.860135,12,0.00018237,0.12895486256231886,0.136597669618432,0.8624012324313907,0.8898821712077561,0.8349202936550252,0.8820682628629648,0.8815588385124808,0.8825776872134488
2023-04-21 16:08:40.286970,13,0.00016702,0.1319083722570601,0.1335216052360763,0.8640651736019184,0.8890064455387914,0.8391239016650454,0.8862710137544574,0.8835965359144167,0.8889454915944982
2023-04-21 16:17:25.598609,14,0.0001515,0.12131872019357978,0.13448836865015498,0.866596326409945,0.8893213010743322,0.8438713517455577,0.8843606724401426,0.8810494141619969,0.8876719307182883
2023-04-21 16:26:11.347724,15,0.00013598,0.1259583265669642,0.13140116019618778,0.8672392814069798,0.8972969805855875,0.837181582228372,0.8860163015792155,0.8894549159449822,0.8825776872134488
2023-04-21 16:34:56.220025,16,0.00012063,0.12050483627834675,0.1315503968396545,0.8684022007028369,0.897427809513429,0.8393765918922449,0.8862710137544574,0.8858889454915945,0.8866530820173204
2023-04-21 16:43:41.235325,17,0.00010561,0.11980828228096156,0.12998758818903974,0.8679465278713849,0.9071596652638213,0.8287333904789487,0.8881813550687723,0.8894549159449822,0.8869077941925624
2023-04-21 16:52:26.762622,18,9.11e-05,0.11793514300122236,0.12786066349723324,0.87065566734599,0.9063421951835922,0.8349691395083877,0.8925114620478859,0.8927661742231279,0.8922567498726439
2023-04-21 17:01:12.053171,19,7.725e-05,0.11811123353149747,0.12692232727006253,0.8749664133481145,0.9090378504889021,0.840894976207327,0.8893275598573611,0.8927661742231279,0.8858889454915945
2023-04-21 17:09:57.594233,20,6.4214e-05,0.11575325419691698,0.12898338599286505,0.8712375239278943,0.9003278886419452,0.8421471592138434,0.8900916963830872,0.89174732552216,0.8884360672440142
2023-04-21 17:18:42.946592,21,5.2134e-05,0.11092622751230373,0.12637905301521454,0.8769560072035059,0.9073500358477886,0.846561978559223,0.8892002037697402,0.8920020376974019,0.8863983698420784
2023-04-21 17:27:28.492254,22,4.1143e-05,0.10862549077440052,0.12674916556622826,0.8782017928072146,0.9089265144475143,0.8474770711669147,0.8874172185430463,0.89174732552216,0.8830871115639327
2023-04-21 17:36:14.455939,23,3.1361e-05,0.10808453322512405,0.12414660433469939,0.8793644315203779,0.9097401228010892,0.8489887402396668,0.8899643402954661,0.8904737646459501,0.8894549159449822
2023-04-21 17:44:59.926568,24,2.2895e-05,0.10663217351709799,0.12402703693448809,0.8803671810175862,0.9104497856055727,0.8502845764295996,0.890346408558329,0.8925114620478859,0.8881813550687723
2023-04-21 17:53:44.407114,25,1.5838e-05,0.10452146594303949,0.12486131154167886,0.8794902304608008,0.9097489042044443,0.8492315567171573,0.8913652572592969,0.8935303107488538,0.8892002037697402
2023-04-21 18:02:30.467867,26,1.0268e-05,0.10527544357394789,0.12297561677856104,0.8823615186361243,0.9143824731639792,0.8503405641082694,0.8930208863983699,0.8965868568517575,0.8894549159449822
2023-04-21 18:11:15.460336,27,6.2451e-06,0.10709148082137113,0.1211651805797763,0.8843975165143703,0.9187982424226275,0.8499967906061131,0.8946765155374428,0.8981151299032094,0.891237901171676
2023-04-21 18:20:01.027721,28,3.8135e-06,0.10253394972858956,0.12147637024988195,0.8837928845230111,0.918085514533345,0.8495002545126772,0.8944218033622007,0.8976057055527255,0.891237901171676
2023-04-21 18:28:46.324977,29,3e-06,0.10653047051839537,0.12160804231028507,0.8836831315027249,0.9189338498115482,0.8484324131939017,0.8945491594498217,0.8973509933774835,0.89174732552216
