time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_pass,val_average_precision_drive,val_binary_accuracy,val_binary_accuracy_pass,val_binary_accuracy_drive
2023-04-19 19:49:14.505766,7,0.00025087,0.14049403876687092,0.1563418581252249,0.7949374209842714,0.8576907070152576,0.7321841349532853,0.8602996254681647,0.8535580524344569,0.8670411985018727
2023-04-19 19:57:30.848150,8,0.00023879,0.1385792355779558,0.15709761403428546,0.7964644064703833,0.8612641175944489,0.7316646953463177,0.8567415730337079,0.852808988764045,0.8606741573033708
2023-04-19 20:05:47.713068,9,0.00022575,0.13905416792538017,0.15681600380022484,0.7964166840611246,0.8599321988460874,0.7329011692761619,0.851685393258427,0.846441947565543,0.8569288389513109
2023-04-19 20:14:04.181365,10,0.0002119,0.1353555406226467,0.15414651598109358,0.8019070106069683,0.8663364222043801,0.7374775990095565,0.8548689138576779,0.849063670411985,0.8606741573033708
2023-04-19 20:22:20.352744,11,0.00019739,0.1271849078191441,0.14965353445617002,0.8085949767845104,0.8709028362649688,0.746287117304052,0.8589887640449438,0.851310861423221,0.8666666666666667
2023-04-19 20:30:36.742650,12,0.00018237,0.12549221980509656,0.14854208018312162,0.8105716874510036,0.8741540231530242,0.746989351748983,0.8599250936329588,0.8558052434456929,0.8640449438202247
2023-04-19 20:38:52.889967,13,0.00016702,0.12583274967037134,0.14669486336426782,0.813922342732563,0.8800719019786775,0.7477727834864487,0.8655430711610487,0.8636704119850187,0.8674157303370786
2023-04-19 20:47:09.222690,14,0.0001515,0.12323788512032471,0.1454402296964226,0.8170491069766465,0.8834807552605248,0.7506174586927681,0.8664794007490637,0.8651685393258427,0.8677902621722846
2023-04-19 20:55:25.153594,15,0.00013598,0.11925832579595366,0.1470326357242278,0.8172126173119796,0.8846163758935174,0.7498088587304417,0.8676029962546816,0.8640449438202247,0.8711610486891386
2023-04-19 21:03:41.053320,16,0.00012063,0.11752453338479003,0.1467410059555846,0.819548855121295,0.8870416456628302,0.7520560645797599,0.8664794007490637,0.8651685393258427,0.8677902621722846
2023-04-19 21:11:57.672399,17,0.00010561,0.11739830774627627,0.14381822545278652,0.8214601588589063,0.8898739297752684,0.7530463879425442,0.8659176029962548,0.8670411985018727,0.8647940074906367
2023-04-19 21:20:13.619962,18,9.11e-05,0.11504373941229046,0.14428391625381828,0.8207713601105717,0.8875452382558203,0.7539974819653232,0.8683520599250936,0.8700374531835205,0.8666666666666667
2023-04-19 21:28:29.661706,19,7.725e-05,0.10969732292555277,0.14326243834999802,0.824381341857742,0.8885735260202854,0.7601891576951987,0.8702247191011236,0.8707865168539326,0.8696629213483146
2023-04-19 21:36:45.803585,20,6.4214e-05,0.11046609258543079,0.14610620248891296,0.8227980509483015,0.8888623986875918,0.7567337032090111,0.8715355805243445,0.8700374531835205,0.8730337078651685
2023-04-19 21:45:01.646697,21,5.2134e-05,0.11151682818091156,0.14112891129676033,0.829496647970666,0.8958718208116871,0.763121475129645,0.8771535580524344,0.8790262172284644,0.8752808988764045
2023-04-19 21:53:17.414848,22,4.1143e-05,0.10848023601761084,0.13990061371524468,0.8311773076616444,0.8991814906605416,0.7631731246627473,0.8756554307116104,0.8767790262172285,0.8745318352059925
2023-04-19 22:01:33.557661,23,3.1361e-05,0.1076765442043543,0.13888796065407005,0.8320061601365938,0.9007247297142801,0.7632875905589076,0.8777153558052435,0.8794007490636704,0.8760299625468165
2023-04-19 22:09:50.354597,24,2.2895e-05,0.1089946070599837,0.13877658047859728,0.8324607021565591,0.9022805297534467,0.7626408745596713,0.8745318352059925,0.8775280898876404,0.8715355805243445
2023-04-19 22:18:06.069725,25,1.5838e-05,0.10348283930091823,0.139117686247347,0.8328651429407725,0.9016707672797561,0.7640595186017889,0.8747191011235955,0.8775280898876404,0.8719101123595505
2023-04-19 22:26:22.726926,26,1.0268e-05,0.10285127889349442,0.13930474779767985,0.8336223272430581,0.9014784642932883,0.765766190192828,0.8771535580524344,0.8827715355805243,0.8715355805243445
2023-04-19 22:34:39.135190,27,6.2451e-06,0.10468869918165713,0.1393238915842232,0.833403605277627,0.9019769166355238,0.7648302939197301,0.8764044943820225,0.8801498127340824,0.8726591760299626
2023-04-19 22:42:55.537948,28,3.8135e-06,0.10659087533100187,0.13851981486464285,0.8337293164039222,0.9018944004723467,0.7655642323354978,0.8782771535580525,0.8831460674157303,0.8734082397003745
2023-04-19 22:51:12.060520,29,3e-06,0.0993098189239391,0.13809947930638886,0.8340845496320743,0.9020858569092011,0.7660832423549476,0.8775280898876405,0.8823970037453184,0.8726591760299626
